web_scraper_order,web_scraper_start_url,category-link-0,category-link-1,image,data,data2,data3,title,name,price,price2,data4
"1767433313-517","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/250472","","","Doprava -","EMIL","Servírovací tác EMIL Š11xD25 cm květiny","/ks","75 Kč",""
"1767433313-518","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn4.jysk.com/getimage/wd3.medium/235907","","+ Více variant","Doprava -","FERDUS","Talíř FERDUS Ø19 cm šedá","/ks","45 Kč","Do vyprodání zásob"
"1767433313-519","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn1.jysk.com/getimage/wd3.medium/235856","","+ Více variant","","FERDUS","Talíř FERDUS Ø19 cm béžová","/ks","65 Kč",""
"1767433313-520","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn3.jysk.com/getimage/wd3.medium/242254","","","","FERDUS","Miska FERDUS Ø15 cm béžová","/ks","65 Kč",""
"1767433313-521","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn1.jysk.com/getimage/wd3.medium/235908","","+ Více variant","Doprava -","FERDUS","Talíř FERDUS Ø27 cm šedá","/ks","70 Kč","Do vyprodání zásob"
"1767433313-522","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/235857","","+ Více variant","","FERDUS","Talíř FERDUS Ø27 cm béžová","/ks","85 Kč",""
"1767433313-523","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn4.jysk.com/getimage/wd3.medium/235865","","","","KLAES","Miska KLAES Ø15 cm hnědá kamenina","/ks","50 Kč","Do vyprodání zásob"
"1767433313-524","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn3.jysk.com/getimage/wd3.medium/235923","","+ Více variant","Doprava -","STEFFEN","Talíř STEFFEN Ø21 cm bílá","/ks","70 Kč",""
"1767433313-525","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/235922","","+ Více variant","Doprava -","STEFFEN","Talíř STEFFEN Ø27 cm bílá","/ks","75 Kč",""
"1767433313-526","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/259286","","","Doprava -","EJLIF","Miska EJLIF Ø12xV7 cm tmavě šedá","/ks","75 Kč",""
"1767433313-527","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn1.jysk.com/getimage/wd3.medium/259283","","","Doprava -","EJLIF","Miska EJLIF Ø12xV7 cm světle šedá","/ks","75 Kč",""
"1767433313-528","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn1.jysk.com/getimage/wd3.medium/249628","","+ Více variant","Doprava -","ELIAS","Talíř ELIAS Ø18 cm","/ks","75 Kč",""
"1767433313-529","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/249632","","+ Více variant","Doprava -","ELIAS","Talíř ELIAS Ø28 cm","/ks","110 Kč",""
"1767433313-530","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn3.jysk.com/getimage/wd3.medium/249620","","","Doprava -","ELIAS","Miska ELIAS Ø24×V7 cm","/ks","200 Kč",""
"1767433313-531","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn4.jysk.com/getimage/wd3.medium/235478","","","Doprava -","HENNING","Miska HENNING Ø14xV8 cm šedá","/ks","75 Kč","Do vyprodání zásob"
"1767433313-532","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/235521","","","Doprava -","ALF","Talíř ALF Ø21 cm modrá/bílá","/ks","85 Kč",""
"1767433313-533","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn1.jysk.com/getimage/wd3.medium/235513","","","Doprava -","JENSEN","Miska JENSEN Ø22xV4 cm bílá","/ks","125 Kč",""
"1767433313-534","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn3.jysk.com/getimage/wd3.medium/249584","","","Doprava -","MAK","Miska MAK Ø18×V6 cm barevná","/ks","135 Kč",""
"1767433313-535","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn1.jysk.com/getimage/wd3.medium/235867","","","Doprava -","VICTOR","Miska VICTOR Ø20 cm béžová","/ks","135 Kč",""
"1767433313-536","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn3.jysk.com/getimage/wd3.medium/249616","","","Doprava -","GREGERS","Sada příborů GREGERS nerezová ocel 16 ks/balení","/bal.","350 Kč",""
"1767433313-537","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn4.jysk.com/getimage/wd3.medium/249588","","","Doprava -","ODD","Miska ODD Ø30×V9 cm barevná","/ks","450 Kč",""
"1767433313-538","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/235918","","","Doprava -","VEGARD","Miska VEGARD Ø30xV9 cm šedá","/ks","450 Kč",""
"1767433313-539","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn4.jysk.com/getimage/wd3.medium/235930","","","","CHARLIE","Brčka CHARLIE D22 cm 6 ks/bal.","/bal.","10 Kč","Do vyprodání zásob"
"1767433313-540","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/235878","","","","MAKSEN","Podložka pod hrnec MAKSEN Ø20 cm písková","/ks","35 Kč","Do vyprodání zásob"
"1767433313-541","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn1.jysk.com/getimage/wd3.medium/235931","","","Doprava -","KARLSEN","Láhev KARLSEN 50 cl čirá","/ks","45 Kč",""
"1767433313-542","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn3.jysk.com/getimage/wd3.medium/235897","","","","FABIAN","Karafa FABIAN 1,2 L čirá s víkem","/ks","50 Kč","Do vyprodání zásob"
"1767433313-543","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn4.jysk.com/getimage/wd3.medium/235916","","","","STORM","Krabice na čaj STORM Š23xD16xV8 cm dřevo","/ks","115 Kč","Do vyprodání zásob"
"1767433313-544","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn3.jysk.com/getimage/wd3.medium/259724","","","Doprava -","EINAR","Držák na utěrky EINAR Ø13xV31 cm mramor","/ks","200 Kč",""
"1767433313-545","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn1.jysk.com/getimage/wd3.medium/249612","","","Doprava -","SIGVART","Prkénko SIGVART Š20×D38 cm akáciové dřevo","/ks","200 Kč",""
"1767433313-546","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn3.jysk.com/getimage/wd3.medium/235929","","","Doprava -","KRESTIAN","Příbor na salát KRESTIAN D30 cm dřevo","/ks","250 Kč",""
"1767433313-547","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/235920","","","Doprava -","OLLE","Konvička na mléko OLLE 33 cl Ø8xV11 cm hnědá","/ks","45 Kč","Do vyprodání zásob"
"1767433313-548","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/235868","","","Doprava -","PETER","Termoláhev PETER 45 cl","/ks","125 Kč",""
"1767433313-549","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn3.jysk.com/getimage/wd3.medium/235917","","","Doprava","FERDINAND","Sklenička FERDINAND 40 cl čirá","/ks","40 Kč",""
"1767433313-550","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn3.jysk.com/getimage/wd3.medium/250476","","","Doprava","EMIL","Hrneček EMIL Ø8xV10 cm 35 cl květiny","/ks","50 Kč",""
"1767433313-551","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/259944","","","Doprava","DETMER","Šálek na espresso DETMER Ø7xV5 cm 11 cl béžová","/ks","55 Kč",""
"1767433313-552","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/249808","","","Doprava","FRIDOLIN","Sklenice na víno FRIDOLIN Ø8×V16 cm 24 cl šedá","/ks","65 Kč",""
"1767433313-553","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn3.jysk.com/getimage/wd3.medium/258957","","","Doprava","DANFRED","Šálek na kávu DANFRED Ø11xV7 cm 35 cl béžová","/ks","85 Kč",""
"1767433313-554","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn4.jysk.com/getimage/wd3.medium/261243","","","Doprava","GUNVALD","Sklenička GUNVALD 35 cl hnědá","/ks","70 Kč",""
"1767433313-555","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn4.jysk.com/getimage/wd3.medium/235889","","","Doprava","ALF","Hrneček ALF Ø9xV9 cm 40 cl modrá/bílá","/ks","75 Kč",""
"1767433313-556","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn4.jysk.com/getimage/wd3.medium/249624","","","Doprava","ELIAS","Hrneček ELIAS Ø9×V10 cm 33 cl","/ks","75 Kč",""
"1767433313-557","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn1.jysk.com/getimage/wd3.medium/249668","","","Doprava","HILMER","Hrneček HILMER Ø8×V9 cm 32 cl sklo s palmou","/ks","95 Kč","Do vyprodání zásob"
"1767433313-558","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn4.jysk.com/getimage/wd3.medium/250464","","","Doprava","EMIL","Miska EMIL Ø10xV3 cm květiny","/ks","25 Kč",""
"1767433313-559","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn1.jysk.com/getimage/wd3.medium/250468","","","Doprava","EMIL","Miska EMIL Ø16xV8 cm květiny","/ks","65 Kč",""
"1767433313-560","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/250472","","","Doprava","EMIL","Servírovací tác EMIL Š11xD25 cm květiny","/ks","75 Kč",""
"1767433313-561","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn4.jysk.com/getimage/wd3.medium/235907","","+ Více variant","Doprava","FERDUS","Talíř FERDUS Ø19 cm šedá","/ks","45 Kč","Do vyprodání zásob"
"1767433313-562","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn3.jysk.com/getimage/wd3.medium/235923","","+ Více variant","Doprava","STEFFEN","Talíř STEFFEN Ø21 cm bílá","/ks","70 Kč",""
"1767433313-563","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/235922","","+ Více variant","Doprava","STEFFEN","Talíř STEFFEN Ø27 cm bílá","/ks","75 Kč",""
"1767433313-564","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/259286","","","Doprava","EJLIF","Miska EJLIF Ø12xV7 cm tmavě šedá","/ks","75 Kč",""
"1767433313-565","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn1.jysk.com/getimage/wd3.medium/259283","","","Doprava","EJLIF","Miska EJLIF Ø12xV7 cm světle šedá","/ks","75 Kč",""
"1767433313-566","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn1.jysk.com/getimage/wd3.medium/249628","","+ Více variant","Doprava","ELIAS","Talíř ELIAS Ø18 cm","/ks","75 Kč",""
"1767433313-567","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/249632","","+ Více variant","Doprava","ELIAS","Talíř ELIAS Ø28 cm","/ks","110 Kč",""
"1767433313-568","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn3.jysk.com/getimage/wd3.medium/249620","","","Doprava","ELIAS","Miska ELIAS Ø24×V7 cm","/ks","200 Kč",""
"1767433313-569","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn4.jysk.com/getimage/wd3.medium/235478","","","Doprava","HENNING","Miska HENNING Ø14xV8 cm šedá","/ks","75 Kč","Do vyprodání zásob"
"1767433313-570","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/235521","","","Doprava","ALF","Talíř ALF Ø21 cm modrá/bílá","/ks","85 Kč",""
"1767433313-571","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn1.jysk.com/getimage/wd3.medium/235513","","","Doprava","JENSEN","Miska JENSEN Ø22xV4 cm bílá","/ks","125 Kč",""
"1767433313-572","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn3.jysk.com/getimage/wd3.medium/249584","","","Doprava","MAK","Miska MAK Ø18×V6 cm barevná","/ks","135 Kč",""
"1767433313-573","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn1.jysk.com/getimage/wd3.medium/235867","","","Doprava","VICTOR","Miska VICTOR Ø20 cm béžová","/ks","135 Kč",""
"1767433313-574","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn3.jysk.com/getimage/wd3.medium/249616","","","Doprava","GREGERS","Sada příborů GREGERS nerezová ocel 16 ks/balení","/bal.","350 Kč",""
"1767433313-575","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn4.jysk.com/getimage/wd3.medium/249588","","","Doprava","ODD","Miska ODD Ø30×V9 cm barevná","/ks","450 Kč",""
"1767433313-576","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/235918","","","Doprava","VEGARD","Miska VEGARD Ø30xV9 cm šedá","/ks","450 Kč",""
"1767433313-577","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn1.jysk.com/getimage/wd3.medium/235931","","","Doprava","KARLSEN","Láhev KARLSEN 50 cl čirá","/ks","45 Kč",""
"1767433313-578","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn3.jysk.com/getimage/wd3.medium/259724","","","Doprava","EINAR","Držák na utěrky EINAR Ø13xV31 cm mramor","/ks","200 Kč",""
"1767433313-579","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn1.jysk.com/getimage/wd3.medium/249612","","","Doprava","SIGVART","Prkénko SIGVART Š20×D38 cm akáciové dřevo","/ks","200 Kč",""
"1767433313-580","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn3.jysk.com/getimage/wd3.medium/235929","","","Doprava","KRESTIAN","Příbor na salát KRESTIAN D30 cm dřevo","/ks","250 Kč",""
"1767433313-581","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/235920","","","Doprava","OLLE","Konvička na mléko OLLE 33 cl Ø8xV11 cm hnědá","/ks","45 Kč","Do vyprodání zásob"
"1767433313-582","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/kuchyne","https://cdn2.jysk.com/getimage/wd3.medium/235868","","","Doprava","PETER","Termoláhev PETER 45 cl","/ks","125 Kč",""
"1767433330-583","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/koberce","https://cdn3.jysk.com/getimage/wd3.medium/257165","","","Doprava -","BAOBAB","Koberec BAOBAB 90x150 přírodní/černá","/ks","500 Kč","Do vyprodání zásob"
"1767433330-584","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/koberce","https://cdn4.jysk.com/getimage/wd3.medium/253589","","","Doprava -","AVENBOK","Koberec AVENBOK 80x200 barevná","/ks","650 Kč",""
"1767433330-585","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/koberce","https://cdn4.jysk.com/getimage/wd3.medium/270255","","+ Více variant","Doprava -","VILLEPLE","Koberec VILLEPLE 80x150 chlupatý béžová","/ks","700 Kč",""
"1767433330-586","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/koberce","https://cdn2.jysk.com/getimage/wd3.medium/270259","","+ Více variant","Doprava -","SANDFIOL","Koberec SANDFIOL 80x200 krémová","/ks","750 Kč",""
"1767433330-587","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/koberce","https://cdn2.jysk.com/getimage/wd3.medium/249786","","","","TYSBAST","Koberec TYSBAST 60x90 různé","/ks","135 Kč",""
"1767433330-588","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/domacnost","https://jysk.cz/domacnost/koberce","https://cdn4.jysk.com/getimage/wd3.medium/262164","","","","PLATAN","Koberec PLATAN 60x120 béžová/přírodní","/ks","200 Kč","Do vyprodání zásob"
